0.002733,0.002733,-0.002681,0.000052
0.005466,0.005466,-0.005611,-0.000145
0.008199,0.008199,-0.008105,0.000094
0.010932,0.010932,-0.010972,-0.000041
0.013665,0.013665,-0.013715,-0.000051
0.016398,0.016397,-0.016209,0.000188
0.019131,0.019130,-0.019202,-0.000072
0.021864,0.021862,-0.022194,-0.000332
0.024597,0.024595,-0.024189,0.000405
0.027330,0.027327,-0.027182,0.000145
0.030063,0.030059,-0.030423,-0.000365
0.032796,0.032790,-0.032418,0.000372
0.035529,0.035522,-0.035411,0.000111
0.038262,0.038253,-0.038403,-0.000151
0.040995,0.040984,-0.041396,-0.000412
0.043728,0.043714,-0.042892,0.000822
0.046461,0.046444,-0.047381,-0.000936
0.049194,0.049174,-0.047879,0.001295
0.051927,0.051904,-0.052867,-0.000963
0.054660,0.054633,-0.054363,0.000270
0.057393,0.057362,-0.057356,0.000006
0.060126,0.060090,-0.059849,0.000241
0.062859,0.062818,-0.061844,0.000973
0.065592,0.065545,-0.065834,-0.000289
0.068325,0.068272,-0.068827,-0.000555
0.071058,0.070998,-0.069824,0.001174
0.073791,0.073724,-0.073814,-0.000090
0.076524,0.076450,-0.078802,-0.002352
0.079257,0.079174,-0.075809,0.003365
0.081990,0.081898,-0.083789,-0.001891
0.084723,0.084622,-0.084787,-0.000165
0.087456,0.087345,-0.086782,0.000563
0.090189,0.090067,-0.088777,0.001290
0.092922,0.092789,-0.094761,-0.001973
0.095655,0.095509,-0.095759,-0.000250
0.098388,0.098230,-0.096756,0.001473
0.101121,0.100949,-0.101744,-0.000795
0.103854,0.103668,-0.103739,-0.000071
0.106587,0.106386,-0.105734,0.000652
0.109320,0.109103,-0.109724,-0.000621
0.112053,0.111819,-0.110721,0.001098
0.114786,0.114534,-0.116706,-0.002172
0.117519,0.117249,-0.114711,0.002538
0.120252,0.119963,-0.121694,-0.001731
0.122985,0.122676,-0.123689,-0.001013
0.125718,0.125387,-0.123689,0.001699
0.128451,0.128098,-0.127679,0.000420
0.131184,0.130808,-0.131669,-0.000860
0.133917,0.133517,-0.133664,-0.000146
0.136650,0.136226,-0.133664,0.002562
0.139383,0.138933,-0.143638,-0.004706
0.142116,0.141639,-0.139649,0.001990
0.144849,0.144343,-0.141644,0.002700
0.147582,0.147047,-0.149623,-0.002576
0.150315,0.149750,-0.147628,0.002122
0.153048,0.152452,-0.155608,-0.003157
0.155781,0.155152,-0.155608,-0.000456
0.158514,0.157851,-0.153613,0.004238
0.161247,0.160550,-0.163588,-0.003039
0.163980,0.163247,-0.161593,0.001653
0.166713,0.165942,-0.167578,-0.001636
0.169446,0.168637,-0.167578,0.001059
0.172180,0.171330,-0.171568,-0.000238
0.174913,0.174022,-0.175558,-0.001536
0.177646,0.176713,-0.173563,0.003149
0.180379,0.179402,-0.181543,-0.002141
0.183112,0.182090,-0.179548,0.002542
0.185845,0.184777,-0.189523,-0.004746
0.188578,0.187462,-0.183538,0.003924
0.191311,0.190146,-0.191518,-0.001372
0.194044,0.192828,-0.195508,-0.002680
0.196777,0.195509,-0.189523,0.005986
0.199510,0.198189,-0.201493,-0.003304
0.202243,0.200867,-0.201493,-0.000626
0.204976,0.203543,-0.203488,0.000055
0.207709,0.206218,-0.205483,0.000735
0.210442,0.208892,-0.209473,-0.000581
0.213175,0.211564,-0.209473,0.002091
0.215908,0.214234,-0.217453,-0.003219
0.218641,0.216903,-0.215458,0.001445
0.221374,0.219570,-0.219448,0.000122
0.224107,0.222235,-0.221443,0.000793
0.226840,0.224899,-0.223438,0.001462
0.229573,0.227561,-0.233413,-0.005851
0.232306,0.230222,-0.225433,0.004789
0.235039,0.232881,-0.233413,-0.000532
0.237772,0.235538,-0.235408,0.000130
0.240505,0.238193,-0.241392,-0.003200
0.243238,0.240846,-0.235408,0.005439
0.245971,0.243498,-0.247377,-0.003879
0.248704,0.246148,-0.245382,0.000765
0.251437,0.248796,-0.251367,-0.002572
0.254170,0.251442,-0.247377,0.004065
0.256903,0.254086,-0.251367,0.002719
0.259636,0.256729,-0.263337,-0.006609
0.262369,0.259369,-0.255357,0.004012
0.265102,0.262008,-0.267327,-0.005320
0.267835,0.264644,-0.259347,0.005297
0.270568,0.267279,-0.267327,-0.000049
0.273301,0.269911,-0.271317,-0.001406
0.276034,0.272542,-0.271317,0.001225
0.278767,0.275170,-0.279297,-0.004127
0.281500,0.277797,-0.275307,0.002490
0.284233,0.280421,-0.279297,0.001124
0.286966,0.283043,-0.283287,-0.000244
0.289699,0.285664,-0.287277,-0.001613
0.292432,0.288282,-0.283287,0.004995
0.295165,0.290898,-0.295257,-0.004359
0.297898,0.293511,-0.295257,-0.001746
0.300631,0.296123,-0.295257,0.000866
0.303364,0.298732,-0.295257,0.003475
0.306097,0.301339,-0.303237,-0.001898
0.308830,0.303944,-0.303237,0.000707
0.311563,0.306547,-0.307227,-0.000680
0.314296,0.309147,-0.315207,-0.006060
0.317029,0.311745,-0.303237,0.008508
0.319762,0.314341,-0.315207,-0.000866
0.322495,0.316934,-0.315207,0.001727
0.325228,0.319525,-0.327177,-0.007652
0.327961,0.322113,-0.319197,0.002917
0.330694,0.324699,-0.319197,0.005503
0.333427,0.327283,-0.335156,-0.007873
0.336160,0.329864,-0.323187,0.006678
0.338893,0.332443,-0.335156,-0.002713
0.341626,0.335020,-0.339146,-0.004127
0.344359,0.337593,-0.335156,0.002437
0.347092,0.340165,-0.335156,0.005008
0.349825,0.342733,-0.347126,-0.004393
0.352558,0.345300,-0.347126,-0.001827
0.355291,0.347863,-0.343136,0.004727
0.358024,0.350424,-0.351116,-0.000692
0.360757,0.352983,-0.355106,-0.002124
0.363490,0.355538,-0.355106,0.000432
0.366223,0.358092,-0.359096,-0.001005
0.368956,0.360642,-0.355106,0.005536
0.371689,0.363190,-0.371066,-0.007876
0.374422,0.365735,-0.363086,0.002649
0.377155,0.368277,-0.367076,0.001201
0.379888,0.370817,-0.367076,0.003740
0.382621,0.373353,-0.379046,-0.005693
0.385354,0.375887,-0.375056,0.000831
0.388087,0.378419,-0.379046,-0.000627
0.390820,0.380947,-0.383036,-0.002089
0.393553,0.383472,-0.375056,0.008416
0.396286,0.385995,-0.391016,-0.005021
0.399019,0.388515,-0.387026,0.001489
0.401752,0.391032,-0.395006,-0.003974
0.404485,0.393546,-0.391016,0.002530
0.407218,0.396057,-0.395006,0.001051
0.409951,0.398565,-0.398996,-0.000431
0.412684,0.401070,-0.402986,-0.001916
0.415417,0.403572,-0.398996,0.004576
0.418150,0.406071,-0.410966,-0.004895
0.420883,0.408567,-0.410966,-0.002399
0.423616,0.411060,-0.402986,0.008074
0.426349,0.413550,-0.414956,-0.001406
0.429082,0.416036,-0.422936,-0.006899
0.431815,0.418520,-0.410966,0.007554
0.434548,0.421001,-0.426925,-0.005925
0.437281,0.423478,-0.422936,0.000543
0.440014,0.425952,-0.422936,0.003017
0.442747,0.428423,-0.430915,-0.002492
0.445480,0.430891,-0.426925,0.003966
0.448213,0.433356,-0.434905,-0.001549
0.450946,0.435817,-0.438895,-0.003078
0.453679,0.438276,-0.430915,0.007360
0.456412,0.440731,-0.446875,-0.006145
0.459145,0.443182,-0.438895,0.004287
0.461878,0.445630,-0.454855,-0.009225
0.464611,0.448075,-0.438895,0.009180
0.467344,0.450517,-0.458845,-0.008328
0.470077,0.452955,-0.442885,0.010070
0.472810,0.455390,-0.458845,-0.003455
0.475543,0.457822,-0.458845,-0.001024
0.478276,0.460250,-0.462835,-0.002585
0.481009,0.462674,-0.466825,-0.004151
0.483742,0.465095,-0.454855,0.010240
0.486475,0.467513,-0.470815,-0.003302
0.489208,0.469927,-0.466825,0.003102
0.491941,0.472338,-0.474805,-0.002467
0.494674,0.474745,-0.478795,-0.004050
0.497407,0.477149,-0.474805,0.002344
0.500140,0.479549,-0.478795,0.000754
0.502873,0.481945,-0.482785,-0.000840
0.505606,0.484338,-0.486775,-0.002437
0.508339,0.486727,-0.478795,0.007932
0.511073,0.489113,-0.494755,-0.005642
0.513806,0.491495,-0.486775,0.004720
0.516539,0.493873,-0.498745,-0.004871
0.519272,0.496248,-0.506725,-0.010477
0.522004,0.498619,-0.478795,0.019824
0.524738,0.500986,-0.502735,-0.001749
0.527471,0.503349,-0.502735,0.000615
0.530204,0.505709,-0.510715,-0.005006
0.532937,0.508065,-0.510715,-0.002650
0.535670,0.510417,-0.502735,0.007682
0.538403,0.512765,-0.518695,-0.005929
0.541136,0.515110,-0.510715,0.004395
0.543869,0.517450,-0.518695,-0.001244
0.546602,0.519787,-0.518695,0.001092
0.549335,0.522120,-0.526674,-0.004555
0.552068,0.524449,-0.518695,0.005754
0.554801,0.526774,-0.526674,0.000099
0.557534,0.529095,-0.542634,-0.013539
0.560267,0.531412,-0.518695,0.012718
0.563000,0.533725,-0.534654,-0.000929
0.565733,0.536034,-0.542634,-0.006600
0.568466,0.538340,-0.526674,0.011665
0.571199,0.540641,-0.542634,-0.001993
0.573932,0.542938,-0.542634,0.000304
0.576665,0.545231,-0.558594,-0.013363
0.579398,0.547520,-0.534654,0.012866
0.582131,0.549805,-0.558594,-0.008789
0.584864,0.552086,-0.550614,0.001472
0.587597,0.554362,-0.542634,0.011728
0.590330,0.556635,-0.566574,-0.009939
0.593063,0.558903,-0.558594,0.000309
0.595796,0.561168,-0.566574,-0.005406
0.598529,0.563428,-0.558594,0.004833
0.601262,0.565683,-0.558594,0.007089
0.603995,0.567935,-0.574554,-0.006619
0.606728,0.570182,-0.566574,0.003608
0.609461,0.572425,-0.574554,-0.002128
0.612194,0.574664,-0.582534,-0.007870
0.614927,0.576899,-0.566574,0.010325
0.617660,0.579129,-0.582534,-0.003405
0.620393,0.581355,-0.574554,0.006801
0.623126,0.583576,-0.590514,-0.006937
0.625859,0.585794,-0.590514,-0.004720
0.628592,0.588006,-0.574554,0.013452
0.631325,0.590215,-0.606474,-0.016259
0.634058,0.592419,-0.582534,0.009885
0.636791,0.594618,-0.598494,-0.003875
0.639524,0.596813,-0.582534,0.014280
0.642257,0.599004,-0.614453,-0.015449
0.644990,0.601190,-0.598494,0.002697
0.647723,0.603372,-0.598494,0.004878
0.650456,0.605549,-0.622433,-0.016884
0.653189,0.607722,-0.590514,0.017208
0.655922,0.609890,-0.614453,-0.004563
0.658655,0.612054,-0.614453,-0.002400
0.661388,0.614213,-0.606474,0.007739
0.664121,0.616367,-0.622433,-0.006066
0.666854,0.618517,-0.614453,0.004063
0.669587,0.620662,-0.630413,-0.009751
0.672320,0.622803,-0.614453,0.008349
0.675053,0.624939,-0.622433,0.002505
0.677786,0.627070,-0.638393,-0.011323
0.680519,0.629196,-0.614453,0.014743
0.683252,0.631318,-0.638393,-0.007075
0.685985,0.633436,-0.638393,-0.004958
0.688718,0.635548,-0.630413,0.005135
0.691451,0.637656,-0.638393,-0.000738
0.694184,0.639759,-0.638393,0.001365
0.696917,0.641857,-0.646373,-0.004516
0.699650,0.643950,-0.638393,0.005557
0.702383,0.646039,-0.646373,-0.000335
0.705116,0.648122,-0.654353,-0.006231
0.707849,0.650201,-0.646373,0.003828
0.710582,0.652275,-0.654353,-0.002078
0.713315,0.654344,-0.646373,0.007971
0.716048,0.656408,-0.662333,-0.005925
0.718781,0.658468,-0.662333,-0.003865
0.721514,0.660522,-0.654353,0.006169
0.724247,0.662572,-0.662333,0.000239
0.726980,0.664616,-0.670313,-0.005697
0.729713,0.666656,-0.662333,0.004323
0.732446,0.668690,-0.670313,-0.001622
0.735179,0.670720,-0.670313,0.000407
0.737912,0.672745,-0.670313,0.002432
0.740645,0.674764,-0.670313,0.004451
0.743378,0.676779,-0.686273,-0.009494
0.746111,0.678788,-0.678293,0.000495
0.748844,0.680793,-0.678293,0.002500
0.751577,0.682792,-0.686273,-0.003481
0.754310,0.684786,-0.678293,0.006493
0.757043,0.686775,-0.694253,-0.007477
0.759776,0.688759,-0.678293,0.010466
0.762509,0.690738,-0.694253,-0.003515
0.765242,0.692712,-0.702233,-0.009521
0.767975,0.694680,-0.686273,0.008407
0.770708,0.696644,-0.702233,-0.005589
0.773441,0.698602,-0.686273,0.012329
0.776174,0.700555,-0.710213,-0.009658
0.778907,0.702502,-0.702233,0.000270
0.781640,0.704445,-0.702233,0.002212
0.784373,0.706382,-0.710213,-0.003831
0.787106,0.708314,-0.702233,0.006081
0.789839,0.710240,-0.718192,-0.007952
0.792572,0.712161,-0.702233,0.009929
0.795305,0.714077,-0.718192,-0.004115
0.798038,0.715988,-0.718192,-0.002204
0.800771,0.717893,-0.718192,-0.000299
0.803504,0.719793,-0.718192,0.001601
0.806237,0.721688,-0.718192,0.003495
0.808970,0.723577,-0.734152,-0.010575
0.811703,0.725461,-0.718192,0.007268
0.814436,0.727339,-0.726172,0.001167
0.817169,0.729212,-0.726172,0.003039
0.819902,0.731079,-0.742132,-0.011053
0.822635,0.732941,-0.726172,0.006769
0.825368,0.734798,-0.734152,0.000645
0.828101,0.736649,-0.734152,0.002496
0.830834,0.738494,-0.742132,-0.003638
0.833567,0.740334,-0.742132,-0.001798
0.836300,0.742169,-0.742132,0.000037
0.839033,0.743998,-0.742132,0.001865
0.841766,0.745821,-0.742132,0.003689
0.844499,0.747639,-0.758092,-0.010453
0.847232,0.749451,-0.734152,0.015299
0.849966,0.751258,-0.766072,-0.014814
0.852699,0.753059,-0.742132,0.010926
0.855432,0.754854,-0.758092,-0.003238
0.858165,0.756644,-0.766072,-0.009428
0.860897,0.758428,-0.742132,0.016296
0.863631,0.760206,-0.774052,-0.013846
0.866364,0.761979,-0.750112,0.011867
0.869097,0.763746,-0.774052,-0.010306
0.871830,0.765507,-0.758092,0.007415
0.874563,0.767263,-0.766072,0.001191
0.877296,0.769013,-0.782032,-0.013019
0.880029,0.770757,-0.758092,0.012665
0.882762,0.772496,-0.782032,-0.009536
0.885495,0.774228,-0.766072,0.008156
0.888228,0.775955,-0.782032,-0.006077
0.890961,0.777676,-0.774052,0.003624
0.893694,0.779391,-0.774052,0.005339
0.896427,0.781101,-0.790012,-0.008911
0.899160,0.782804,-0.774052,0.008752
0.901893,0.784502,-0.797992,-0.013490
0.904626,0.786194,-0.774052,0.012142
0.907359,0.787880,-0.790012,-0.002132
0.910092,0.789560,-0.790012,-0.000452
0.912825,0.791234,-0.790012,0.001223
0.915558,0.792903,-0.797992,-0.005089
0.918291,0.794565,-0.797992,-0.003427
0.921024,0.796221,-0.782032,0.014190
0.923757,0.797872,-0.805972,-0.008100
0.926490,0.799516,-0.805972,-0.006455
0.929223,0.801155,-0.797992,0.003163
0.931956,0.802788,-0.797992,0.004796
0.934689,0.804414,-0.805972,-0.001557
0.937422,0.806035,-0.805972,0.000063
0.940155,0.807649,-0.805972,0.001678
0.942888,0.809258,-0.813951,-0.004694
0.945621,0.810860,-0.805972,0.004889
0.948354,0.812457,-0.813951,-0.001495
0.951087,0.814047,-0.813951,0.000096
0.953820,0.815632,-0.813951,0.001680
0.956553,0.817210,-0.821931,-0.004722
0.959286,0.818782,-0.821931,-0.003150
0.962019,0.820348,-0.813951,0.006396
0.964752,0.821908,-0.829911,-0.008004
0.967485,0.823461,-0.813951,0.009510
0.970218,0.825009,-0.829911,-0.004902
0.972951,0.826550,-0.813951,0.012599
0.975684,0.828085,-0.845871,-0.017786
0.978417,0.829614,-0.821931,0.007683
0.981150,0.831137,-0.829911,0.001226
0.983883,0.832654,-0.829911,0.002743
0.986616,0.834164,-0.837891,-0.003727
0.989349,0.835669,-0.837891,-0.002223
0.992082,0.837166,-0.837891,-0.000725
0.994815,0.838658,-0.829911,0.008747
0.997548,0.840144,-0.845871,-0.005727
1.000281,0.841623,-0.853851,-0.012228
1.003014,0.843096,-0.821931,0.021164
1.005747,0.844562,-0.853851,-0.009289
1.008480,0.846022,-0.845871,0.000151
1.011213,0.847476,-0.853851,-0.006375
1.013946,0.848924,-0.845871,0.003053
1.016679,0.850365,-0.837891,0.012474
1.019412,0.851800,-0.861831,-0.010031
1.022145,0.853229,-0.853851,-0.000622
1.024878,0.854651,-0.853851,0.000800
1.027611,0.856067,-0.853851,0.002216
1.030344,0.857476,-0.853851,0.003625
1.033077,0.858879,-0.861831,-0.002952
1.035810,0.860276,-0.869811,-0.009535
1.038543,0.861666,-0.861831,-0.000165
1.041276,0.863049,-0.853851,0.009198
1.044009,0.864427,-0.861831,0.002596
1.046742,0.865798,-0.869811,-0.004013
1.049475,0.867162,-0.869811,-0.002649
1.052208,0.868520,-0.869811,-0.001291
1.054941,0.869871,-0.861831,0.008040
1.057674,0.871216,-0.869811,0.001405
1.060407,0.872554,-0.885771,-0.013216
1.063140,0.873886,-0.861831,0.012055
1.065873,0.875212,-0.885771,-0.010559
1.068606,0.876530,-0.869811,0.006720
1.071339,0.877843,-0.869811,0.008032
1.074072,0.879148,-0.893751,-0.014602
1.076805,0.880448,-0.877791,0.002657
1.079538,0.881740,-0.885771,-0.004031
1.082271,0.883026,-0.869811,0.013215
1.085004,0.884305,-0.885771,-0.001465
1.087737,0.885578,-0.893751,-0.008172
1.090470,0.886844,-0.885771,0.001074
1.093203,0.888104,-0.885771,0.002333
1.095936,0.889357,-0.885771,0.003586
1.098669,0.890603,-0.893751,-0.003148
1.101402,0.891843,-0.893751,-0.001908
1.104135,0.893075,-0.893751,-0.000675
1.106868,0.894302,-0.893751,0.000551
1.109601,0.895521,-0.885771,0.009751
1.112334,0.896734,-0.901730,-0.004996
1.115067,0.897940,-0.909710,-0.011770
1.117800,0.899140,-0.893751,0.005389
1.120533,0.900333,-0.893751,0.006582
1.123266,0.901519,-0.901730,-0.000212
1.125999,0.902698,-0.909710,-0.007012
1.128732,0.903871,-0.901730,0.002140
1.131465,0.905036,-0.901730,0.003306
1.134198,0.906195,-0.909710,-0.003515
1.136931,0.907348,-0.901730,0.005617
1.139664,0.908493,-0.909710,-0.001217
1.142397,0.909632,-0.909710,-0.000078
1.145130,0.910764,-0.917690,-0.006926
1.147863,0.911889,-0.909710,0.002179
1.150596,0.913007,-0.901730,0.011277
1.153329,0.914119,-0.933650,-0.019531
1.156062,0.915224,-0.901730,0.013493
1.158795,0.916321,-0.925670,-0.009349
1.161528,0.917412,-0.901730,0.015682
1.164261,0.918497,-0.925670,-0.007174
1.166994,0.919574,-0.925670,-0.006096
1.169727,0.920644,-0.917690,0.002954
1.172460,0.921708,-0.917690,0.004017
1.175193,0.922764,-0.933650,-0.010886
1.177926,0.923814,-0.909710,0.014104
1.180660,0.924857,-0.925670,-0.000813
1.183393,0.925893,-0.933650,-0.007757
1.186126,0.926922,-0.925670,0.001252
1.188859,0.927944,-0.925670,0.002274
1.191592,0.928959,-0.933650,-0.004691
1.194324,0.929968,-0.925670,0.004297
1.197057,0.930969,-0.933650,-0.002681
1.199790,0.931963,-0.933650,-0.001687
1.202523,0.932950,-0.917690,0.015260
1.205257,0.933931,-0.949610,-0.015679
1.207990,0.934904,-0.933650,0.001254
1.210723,0.935871,-0.933650,0.002221
1.213456,0.936830,-0.933650,0.003180
1.216189,0.937783,-0.933650,0.004133
1.218922,0.938728,-0.949610,-0.010882
1.221655,0.939667,-0.933650,0.006017
1.224388,0.940598,-0.949610,-0.009012
1.227121,0.941522,-0.933650,0.007872
1.229854,0.942440,-0.941630,0.000810
1.232587,0.943350,-0.949610,-0.006260
1.235320,0.944253,-0.933650,0.010603
1.238053,0.945150,-0.957590,-0.012440
1.240786,0.946039,-0.933650,0.012389
1.243519,0.946921,-0.949610,-0.002689
1.246252,0.947796,-0.949610,-0.001814
1.248985,0.948664,-0.957590,-0.008926
1.251718,0.949525,-0.941630,0.007895
1.254451,0.950379,-0.949610,0.000769
1.257184,0.951225,-0.949610,0.001615
1.259917,0.952065,-0.949610,0.002455
1.262650,0.952897,-0.965570,-0.012672
1.265383,0.953723,-0.949610,0.004113
1.268116,0.954541,-0.941630,0.012911
1.270849,0.955352,-0.965570,-0.010218
1.273582,0.956156,-0.957590,-0.001434
1.276315,0.956953,-0.957590,-0.000637
1.279048,0.957742,-0.957590,0.000153
1.281781,0.958525,-0.949610,0.008915
1.284514,0.959300,-0.965570,-0.006270
1.287247,0.960068,-0.957590,0.002479
1.289980,0.960829,-0.965570,-0.004740
1.292713,0.961583,-0.957590,0.003993
1.295446,0.962330,-0.965570,-0.003240
1.298179,0.963069,-0.957590,0.005480
1.300912,0.963802,-0.973550,-0.009748
1.303645,0.964527,-0.957590,0.006937
1.306378,0.965245,-0.973550,-0.008305
1.309111,0.965955,-0.949610,0.016345
1.311844,0.966659,-0.981530,-0.014871
1.314577,0.967355,-0.957590,0.009765
1.317310,0.968044,-0.973550,-0.005506
1.320043,0.968726,-0.965570,0.003156
1.322776,0.969400,-0.973550,-0.004149
1.325509,0.970068,-0.965570,0.004498
1.328242,0.970728,-0.973550,-0.002822
1.330975,0.971380,-0.973550,-0.002169
1.333708,0.972026,-0.965570,0.006456
1.336441,0.972664,-0.973550,-0.000885
1.339174,0.973295,-0.973550,-0.000254
1.341907,0.973919,-0.981530,-0.007611
1.344640,0.974535,-0.973550,0.000986
1.347373,0.975145,-0.973550,0.001595
1.350106,0.975747,-0.965570,0.010177
1.352839,0.976341,-0.981530,-0.005188
1.355572,0.976929,-0.981530,-0.004601
1.358305,0.977509,-0.973550,0.003959
1.361038,0.978081,-0.981530,-0.003448
1.363771,0.978647,-0.973550,0.005097
1.366504,0.979205,-0.989510,-0.010305
1.369237,0.979756,-0.965570,0.014186
1.371970,0.980299,-0.989510,-0.009210
1.374703,0.980835,-0.981530,-0.000694
1.377436,0.981364,-0.973550,0.007814
1.380169,0.981886,-0.989510,-0.007624
1.382902,0.982400,-0.981530,0.000870
1.385635,0.982907,-0.981530,0.001377
1.388368,0.983406,-0.981530,0.001876
1.391101,0.983898,-0.989510,-0.005611
1.393834,0.984383,-0.981530,0.002853
1.396567,0.984860,-0.981530,0.003331
1.399300,0.985331,-0.989510,-0.004179
1.402033,0.985793,-0.981530,0.004264
1.404766,0.986249,-0.989510,-0.003261
1.407499,0.986697,-0.981530,0.005167
1.410232,0.987137,-0.989510,-0.002372
1.412965,0.987571,-0.989510,-0.001939
1.415698,0.987996,-0.989510,-0.001513
1.418431,0.988415,-0.989510,-0.001095
1.421164,0.988826,-0.989510,-0.000684
1.423897,0.989230,-0.981530,0.007700
1.426630,0.989626,-0.997489,-0.007863
1.429363,0.990015,-0.981530,0.008485
1.432096,0.990397,-0.997489,-0.007093
1.434829,0.990771,-0.989510,0.001261
1.437562,0.991137,-0.989510,0.001628
1.440295,0.991497,-0.989510,0.001987
1.443028,0.991849,-0.997489,-0.005641
1.445761,0.992193,-0.989510,0.002684
1.448494,0.992530,-0.989510,0.003021
1.451227,0.992860,-0.997489,-0.004629
1.453960,0.993182,-0.989510,0.003673
1.456693,0.993497,-0.997489,-0.003992
1.459426,0.993805,-0.989510,0.004295
1.462159,0.994105,-0.997489,-0.003385
1.464892,0.994397,-0.989510,0.004888
1.467625,0.994683,-0.997489,-0.002807
1.470358,0.994960,-0.997489,-0.002529
1.473091,0.995231,-0.997489,-0.002259
1.475824,0.995494,-0.989510,0.005984
1.478557,0.995749,-0.997489,-0.001740
1.481290,0.995997,-0.997489,-0.001492
1.484023,0.996238,-0.989510,0.006728
1.486756,0.996471,-1.005469,-0.008999
1.489489,0.996696,-0.989510,0.007187
1.492222,0.996915,-1.005469,-0.008555
1.494955,0.997125,-0.989510,0.007616
1.497688,0.997329,-1.005469,-0.008141
1.500421,0.997525,-0.989510,0.008015
1.503154,0.997713,-0.997489,0.000224
1.505887,0.997894,-1.005469,-0.007575
1.508620,0.998068,-0.989510,0.008558
1.511353,0.998234,-1.005469,-0.007236
1.514086,0.998392,-0.989510,0.008883
1.516819,0.998544,-1.005469,-0.006926
1.519552,0.998687,-0.997489,0.001198
1.522285,0.998824,-0.997489,0.001334
1.525019,0.998952,-0.997489,0.001463
1.527752,0.999074,-1.005469,-0.006396
1.530485,0.999188,-0.997489,0.001698
1.533217,0.999294,-0.997489,0.001805
1.535950,0.999393,-0.997489,0.001903
1.538684,0.999484,-0.997489,0.001995
1.541417,0.999568,-1.005469,-0.005901
1.544150,0.999645,-0.997489,0.002156
1.546883,0.999714,-0.997489,0.002225
1.549616,0.999776,-1.005469,-0.005694
1.552349,0.999830,-0.997489,0.002340
1.555082,0.999876,-0.997489,0.002387
1.557815,0.999916,-0.997489,0.002426
1.560548,0.999947,-1.005469,-0.005522
1.563281,0.999972,-0.997489,0.002482
1.566014,0.999989,-0.997489,0.002499
1.568747,0.999998,-1.005469,-0.005472
